Number of sequences in alignment file:	3630
Neff:	443.49035766802706
Alignment sequence length:	329
|Train : Update 152000. Negative ELBO : 230.870, BCE: 228.228, KLD_latent: 0.337, KLD_decoder_params_norm: 2.305, Time: 5530.77 |
|Train : Update 153000. Negative ELBO : 230.990, BCE: 228.318, KLD_latent: 0.347, KLD_decoder_params_norm: 2.325, Time: 5569.33 |
|Train : Update 154000. Negative ELBO : 231.117, BCE: 228.445, KLD_latent: 0.355, KLD_decoder_params_norm: 2.318, Time: 5607.89 |
|Train : Update 155000. Negative ELBO : 230.932, BCE: 228.309, KLD_latent: 0.331, KLD_decoder_params_norm: 2.292, Time: 5646.95 |
|Train : Update 156000. Negative ELBO : 231.392, BCE: 228.772, KLD_latent: 0.345, KLD_decoder_params_norm: 2.276, Time: 5686.31 |
|Train : Update 157000. Negative ELBO : 230.913, BCE: 228.317, KLD_latent: 0.323, KLD_decoder_params_norm: 2.273, Time: 5724.31 |
|Train : Update 158000. Negative ELBO : 230.916, BCE: 228.323, KLD_latent: 0.318, KLD_decoder_params_norm: 2.275, Time: 5762.92 |
|Train : Update 159000. Negative ELBO : 230.980, BCE: 228.324, KLD_latent: 0.346, KLD_decoder_params_norm: 2.310, Time: 5802.31 |
|Train : Update 160000. Negative ELBO : 231.066, BCE: 228.463, KLD_latent: 0.323, KLD_decoder_params_norm: 2.280, Time: 5841.51 |
|Train : Update 161000. Negative ELBO : 230.908, BCE: 228.309, KLD_latent: 0.322, KLD_decoder_params_norm: 2.276, Time: 5876.02 |
|Train : Update 162000. Negative ELBO : 230.901, BCE: 228.296, KLD_latent: 0.335, KLD_decoder_params_norm: 2.270, Time: 5909.02 |
|Train : Update 163000. Negative ELBO : 230.905, BCE: 228.317, KLD_latent: 0.317, KLD_decoder_params_norm: 2.272, Time: 5945.94 |
|Train : Update 164000. Negative ELBO : 230.987, BCE: 228.387, KLD_latent: 0.330, KLD_decoder_params_norm: 2.270, Time: 5984.28 |
|Train : Update 165000. Negative ELBO : 230.936, BCE: 228.271, KLD_latent: 0.386, KLD_decoder_params_norm: 2.278, Time: 6021.90 |
|Train : Update 166000. Negative ELBO : 230.871, BCE: 228.304, KLD_latent: 0.309, KLD_decoder_params_norm: 2.257, Time: 6060.12 |
|Train : Update 167000. Negative ELBO : 231.047, BCE: 228.491, KLD_latent: 0.314, KLD_decoder_params_norm: 2.243, Time: 6098.73 |
|Train : Update 168000. Negative ELBO : 230.840, BCE: 228.256, KLD_latent: 0.330, KLD_decoder_params_norm: 2.254, Time: 6137.27 |
|Train : Update 169000. Negative ELBO : 230.860, BCE: 228.294, KLD_latent: 0.325, KLD_decoder_params_norm: 2.241, Time: 6174.97 |
|Train : Update 170000. Negative ELBO : 230.940, BCE: 228.380, KLD_latent: 0.320, KLD_decoder_params_norm: 2.241, Time: 6214.45 |
|Train : Update 171000. Negative ELBO : 230.774, BCE: 228.190, KLD_latent: 0.326, KLD_decoder_params_norm: 2.258, Time: 6252.84 |
|Train : Update 172000. Negative ELBO : 231.091, BCE: 228.525, KLD_latent: 0.324, KLD_decoder_params_norm: 2.242, Time: 6291.83 |
|Train : Update 173000. Negative ELBO : 231.030, BCE: 228.417, KLD_latent: 0.347, KLD_decoder_params_norm: 2.267, Time: 6331.63 |
|Train : Update 174000. Negative ELBO : 230.767, BCE: 228.219, KLD_latent: 0.312, KLD_decoder_params_norm: 2.237, Time: 6370.38 |
|Train : Update 175000. Negative ELBO : 230.796, BCE: 228.228, KLD_latent: 0.317, KLD_decoder_params_norm: 2.251, Time: 6407.91 |
|Train : Update 176000. Negative ELBO : 230.902, BCE: 228.383, KLD_latent: 0.301, KLD_decoder_params_norm: 2.218, Time: 6444.33 |
|Train : Update 177000. Negative ELBO : 230.874, BCE: 228.328, KLD_latent: 0.309, KLD_decoder_params_norm: 2.236, Time: 6479.50 |
|Train : Update 178000. Negative ELBO : 231.203, BCE: 228.635, KLD_latent: 0.321, KLD_decoder_params_norm: 2.247, Time: 6516.84 |
|Train : Update 179000. Negative ELBO : 231.080, BCE: 228.537, KLD_latent: 0.317, KLD_decoder_params_norm: 2.227, Time: 6554.00 |
|Train : Update 180000. Negative ELBO : 231.215, BCE: 228.641, KLD_latent: 0.343, KLD_decoder_params_norm: 2.231, Time: 6590.71 |
|Train : Update 181000. Negative ELBO : 231.411, BCE: 228.853, KLD_latent: 0.319, KLD_decoder_params_norm: 2.239, Time: 6627.23 |
|Train : Update 182000. Negative ELBO : 231.358, BCE: 228.805, KLD_latent: 0.323, KLD_decoder_params_norm: 2.230, Time: 6664.08 |
|Train : Update 183000. Negative ELBO : 230.960, BCE: 228.402, KLD_latent: 0.332, KLD_decoder_params_norm: 2.227, Time: 6701.18 |
|Train : Update 184000. Negative ELBO : 231.026, BCE: 228.471, KLD_latent: 0.317, KLD_decoder_params_norm: 2.238, Time: 6737.73 |
|Train : Update 185000. Negative ELBO : 230.814, BCE: 228.249, KLD_latent: 0.331, KLD_decoder_params_norm: 2.234, Time: 6774.45 |
|Train : Update 186000. Negative ELBO : 230.764, BCE: 228.250, KLD_latent: 0.303, KLD_decoder_params_norm: 2.210, Time: 6811.26 |
